시군구,번지,단지명,전용면적,거래금액
경기도 부천시 중동,1179,미리내마을(한양),41.09,"25,500"
경기도 부천시 중동,1179,미리내마을(한양),41.09,"25,500"
경기도 부천시 중동,1179,미리내마을(한양),41.09,"22,400"
경기도 부천시 중동,1179,미리내마을(한양),41.09,"25,000"
경기도 부천시 중동,1179,미리내마을(한양),41.09,"21,800"
경기도 부천시 중동,756-6,범양,51.3,"16,900"
경기도 부천시 중동,1173-1,보람마을(동남),59.94,"41,000"
경기도 부천시 중동,1173-1,보람마을(동남),59.94,"40,000"
경기도 부천시 중동,1173-1,보람마을(동남),59.94,"47,000"
경기도 부천시 중동,1173-1,보람마을(동남),59.94,"47,000"
경기도 부천시 중동,1173-1,보람마을(동남),59.94,"50,800"
경기도 부천시 중동,1172,보람마을(아주),84.94,"53,000"
경기도 부천시 중동,1172,보람마을(아주),59.94,"38,000"
경기도 부천시 중동,1172,보람마을(아주),84.94,"57,500"
경기도 부천시 중동,1172,보람마을(아주),59.94,"45,800"
경기도 부천시 중동,1172,보람마을(아주),84.94,"57,810"
경기도 부천시 중동,1172,보람마을(아주),59.94,"44,900"
경기도 부천시 중동,1172,보람마을(아주),84.94,"58,500"
경기도 부천시 중동,1172,보람마을(아주),84.94,"52,000"
경기도 부천시 중동,1172,보람마을(아주),59.94,"47,000"
경기도 부천시 중동,1172,보람마을(아주),84.94,"57,800"
경기도 부천시 중동,1172,보람마을(아주),59.94,"45,000"
경기도 부천시 중동,1172,보람마을(아주),59.94,"50,000"
경기도 부천시 중동,1172,보람마을(아주),125.66,"68,000"
경기도 부천시 중동,1172,보람마을(아주),59.94,"46,900"
경기도 부천시 중동,1172,보람마을(아주),59.94,"47,800"
경기도 부천시 중동,1172,보람마을(아주),59.94,"40,500"
경기도 부천시 중동,1172,보람마을(아주),84.94,"58,900"
경기도 부천시 중동,1172,보람마을(아주),59.94,"45,200"
경기도 부천시 중동,1172,보람마을(아주),59.94,"46,800"
경기도 부천시 중동,1172,보람마을(아주),59.94,"46,700"
경기도 부천시 중동,1172,보람마을(아주),59.94,"49,900"
경기도 부천시 중동,715-2,복사골,41.01,"11,000"
경기도 부천시 중동,715-2,복사골,41.13,"12,000"
경기도 부천시 중동,1186,복사골(건영),84.23,"47,700"
경기도 부천시 중동,1186,복사골(시영),39.55,"21,900"
경기도 부천시 중동,1186,복사골(시영),56.58,"33,400"
경기도 부천시 중동,1186,복사골(시영),56.58,"31,100"
경기도 부천시 중동,1186,복사골(시영),56.58,"29,500"
경기도 부천시 중동,1186,복사골(시영),56.58,"30,000"
경기도 부천시 중동,1186,복사골(시영),56.58,"31,120"
경기도 부천시 중동,1186,복사골(시영),56.58,"29,800"
경기도 부천시 중동,1186,복사골(시영),56.58,"33,000"
경기도 부천시 중동,1186,복사골(시영),56.58,"33,800"
경기도 부천시 중동,1186,복사골(시영),56.58,"35,000"
경기도 부천시 중동,1186,복사골(시영),39.55,"21,800"
경기도 부천시 중동,1186,복사골(시영),39.55,"21,300"
경기도 부천시 중동,1118-1,부천 중동 스타팰리움,69.8757,"44,800"
경기도 부천시 중동,1118-1,부천 중동 스타팰리움,59.9525,"45,000"
경기도 부천시 중동,1118-1,부천 중동 스타팰리움,69.8591,"46,000"
경기도 부천시 중동,1118-1,부천 중동 스타팰리움,84.9298,"57,300"
경기도 부천시 중동,1118-1,부천 중동 스타팰리움,59.75,"50,000"
경기도 부천시 중동,1118-1,부천 중동 스타팰리움,59.9525,"41,800"
경기도 부천시 중동,1118-1,부천 중동 스타팰리움,84.9298,"56,400"
경기도 부천시 중동,1118-1,부천 중동 스타팰리움,69.8876,"48,000"
경기도 부천시 중동,1118-1,부천 중동 스타팰리움,69.198,"48,000"
경기도 부천시 중동,1118-1,부천 중동 스타팰리움,59.9525,"43,800"
경기도 부천시 중동,1118-1,부천 중동 스타팰리움,59.75,"50,000"
경기도 부천시 중동,1118-1,부천 중동 스타팰리움,75.8698,"57,500"
경기도 부천시 중동,1118-1,부천 중동 스타팰리움,84.9298,"55,500"
경기도 부천시 중동,1118-1,부천 중동 스타팰리움,69.8876,"49,700"
경기도 부천시 중동,1118-1,부천 중동 스타팰리움,69.8591,"52,500"
경기도 부천시 중동,1118-1,부천 중동 스타팰리움,69.8876,"48,000"
경기도 부천시 중동,1118-1,부천 중동 스타팰리움,59.9525,"44,700"
경기도 부천시 중동,1118-1,부천 중동 스타팰리움,84.9298,"62,000"
경기도 부천시 중동,1118-1,부천 중동 스타팰리움,59.75,"46,000"
경기도 부천시 중동,1118-1,부천 중동 스타팰리움,69.8591,"56,000"
경기도 부천시 중동,1118-1,부천 중동 스타팰리움,69.198,"53,000"
경기도 부천시 중동,1298,부천 중동 해링턴플레이스,59.9348,"52,000"
경기도 부천시 중동,1298,부천 중동 해링턴플레이스,59.9836,"50,000"
경기도 부천시 중동,1298,부천 중동 해링턴플레이스,75.7937,"64,900"
경기도 부천시 중동,1298,부천 중동 해링턴플레이스,59.9348,"48,000"
경기도 부천시 중동,1298,부천 중동 해링턴플레이스,75.7937,"65,000"
경기도 부천시 중동,1298,부천 중동 해링턴플레이스,59.9348,"49,500"
경기도 부천시 중동,1051,설악마을(주공),49.8,"26,800"
경기도 부천시 중동,1051,설악마을(주공),44.1,"19,500"
경기도 부천시 중동,1051,설악마을(주공),44.1,"19,500"
경기도 부천시 중동,1051,설악마을(주공),44.1,"20,300"
경기도 부천시 중동,1051,설악마을(주공),44.1,"19,500"
경기도 부천시 중동,1051,설악마을(주공),44.1,"20,000"
경기도 부천시 중동,1051,설악마을(주공),49.8,"25,500"
경기도 부천시 중동,1051,설악마을(주공),49.8,"30,200"
경기도 부천시 중동,1051,설악마을(주공),49.8,"23,800"
경기도 부천시 중동,1051,설악마을(주공),49.8,"30,200"
경기도 부천시 중동,1051,설악마을(주공),44.1,"19,000"
경기도 부천시 중동,1051,설악마을(주공),44.1,"20,000"
경기도 부천시 중동,1051,설악마을(주공),44.1,"21,500"
경기도 부천시 중동,1051,설악마을(주공),49.8,"29,600"
경기도 부천시 중동,1051,설악마을(주공),49.8,"24,500"
경기도 부천시 중동,1051,설악마을(주공),44.1,"18,800"
경기도 부천시 중동,1051,설악마을(주공),44.1,"19,500"
경기도 부천시 중동,1051,설악마을(주공),49.8,"30,000"
경기도 부천시 중동,1051,설악마을(주공),49.8,"26,500"
경기도 부천시 중동,1051,설악마을(주공),44.1,"20,800"
경기도 부천시 중동,1051,설악마을(주공),44.1,"22,000"
경기도 부천시 중동,1051,설악마을(주공),49.8,"30,000"
경기도 부천시 중동,1051,설악마을(주공),44.1,"22,800"
경기도 부천시 중동,1051,설악마을(주공),49.8,"31,000"
경기도 부천시 중동,1051,설악마을(주공),44.1,"21,300"
경기도 부천시 중동,1051,설악마을(주공),49.8,"35,000"
경기도 부천시 중동,1051,설악마을(주공),44.1,"22,700"
경기도 부천시 중동,1051,설악마을(주공),49.8,"34,900"
경기도 부천시 중동,1051,설악마을(주공),44.1,"22,900"
경기도 부천시 중동,1051,설악마을(주공),49.8,"29,700"
경기도 부천시 중동,1051,설악마을(주공),44.1,"19,500"
경기도 부천시 중동,1051,설악마을(주공),44.1,"21,000"
경기도 부천시 중동,1051,설악마을(주공),44.1,"23,000"
경기도 부천시 중동,1051,설악마을(주공),44.1,"22,500"
경기도 부천시 중동,1051,설악마을(주공),44.1,"23,000"
경기도 부천시 중동,1051,설악마을(주공),44.1,"18,300"
경기도 부천시 중동,1051,설악마을(주공),49.8,"34,900"
경기도 부천시 중동,1051,설악마을(주공),44.1,"23,000"
경기도 부천시 중동,1051,설악마을(주공),44.1,"20,450"
경기도 부천시 중동,1051,설악마을(주공),49.8,"34,900"
경기도 부천시 중동,1051,설악마을(주공),49.8,"34,000"
경기도 부천시 중동,1051,설악마을(주공),44.1,"19,900"
경기도 부천시 중동,1051,설악마을(주공),44.1,"23,200"
경기도 부천시 중동,1051,설악마을(주공),49.8,"33,900"
경기도 부천시 중동,1051,설악마을(주공),44.1,"24,900"
경기도 부천시 중동,1051,설악마을(주공),44.1,"24,000"
경기도 부천시 중동,1051,설악마을(주공),44.1,"19,000"
경기도 부천시 중동,1051,설악마을(주공),44.1,"19,000"
경기도 부천시 중동,1051,설악마을(주공),44.1,"22,800"
경기도 부천시 중동,1051,설악마을(주공),49.8,"30,000"
경기도 부천시 중동,1051,설악마을(주공),49.8,"36,000"
경기도 부천시 중동,1051,설악마을(주공),49.8,"33,300"
경기도 부천시 중동,1300,센트럴파크 푸르지오,84.8252,"114,000"
경기도 부천시 중동,1099-2,연화마을(건영),53.58,"28,000"
경기도 부천시 중동,1099-2,연화마을(건영),84.23,"49,500"
경기도 부천시 중동,1099-2,연화마을(건영),84.23,"45,000"
경기도 부천시 중동,1099-2,연화마을(건영),84.23,"50,000"
경기도 부천시 중동,1099-2,연화마을(건영),84.23,"50,000"
경기도 부천시 중동,1100,연화마을(대원),127.06,"58,800"
경기도 부천시 중동,1100,연화마을(대원),127.06,"59,700"
경기도 부천시 중동,1100,연화마을(대원),127.06,"66,500"
경기도 부천시 중동,1100,연화마을(대원),50.4,"31,000"
경기도 부천시 중동,1101,연화마을(쌍용),134.07,"55,000"
경기도 부천시 중동,1101,연화마을(쌍용),134.07,"65,000"
경기도 부천시 중동,1101,연화마을(쌍용),134.07,"55,000"
경기도 부천시 중동,1101,연화마을(쌍용),60,"44,900"
경기도 부천시 중동,1101,연화마을(쌍용),134.07,"69,000"
경기도 부천시 중동,1101,연화마을(쌍용),84.86,"58,700"
경기도 부천시 중동,731-5,월드에스클래스아파트,60.94,"34,500"
경기도 부천시 중동,731-5,월드에스클래스아파트,60.94,"35,000"
경기도 부천시 중동,731-5,월드에스클래스아파트,60.49,"32,700"
경기도 부천시 중동,1107,"위브더스테이트(201,202,203동)",138.64,"104,000"
경기도 부천시 중동,1107,"위브더스테이트(201,202,203동)",138.64,"104,000"
경기도 부천시 중동,1107,"위브더스테이트(201,202,203동)",104.02,"84,000"
경기도 부천시 중동,1037,은하마을(대우),134.67,"84,700"
경기도 부천시 중동,1037,은하마을(대우),101.94,"75,000"
경기도 부천시 중동,1037,은하마을(대우),134.67,"89,500"
경기도 부천시 중동,1037,은하마을(동부),164.76,"78,000"
경기도 부천시 중동,1037,은하마을(동부),134.67,"80,700"
경기도 부천시 중동,1037,은하마을(동부),134.67,"83,000"
경기도 부천시 중동,1037,은하마을(동부),101.94,"70,000"
경기도 부천시 중동,1037,은하마을(동부),101.94,"72,500"
경기도 부천시 중동,1037,은하마을(동부),134.67,"80,500"
경기도 부천시 중동,1036,은하마을(쌍용),153.99,"79,000"
경기도 부천시 중동,1036,은하마을(쌍용),134.07,"73,000"
경기도 부천시 중동,1036,은하마을(쌍용),134.07,"82,000"
경기도 부천시 중동,1036,은하마을(쌍용),134.07,"82,000"
경기도 부천시 중동,1036,은하마을(쌍용),134.07,"88,500"
경기도 부천시 중동,1036,은하마을(쌍용),153.99,"95,000"
경기도 부천시 중동,1039,은하마을(주공1),49.69,"31,500"
경기도 부천시 중동,1039,은하마을(주공1),49.67,"33,700"
경기도 부천시 중동,1039,은하마을(주공1),49.69,"30,000"
경기도 부천시 중동,1039,은하마을(주공1),49.67,"34,000"
경기도 부천시 중동,1039,은하마을(주공1),49.69,"29,400"
경기도 부천시 중동,1039,은하마을(주공1),49.69,"31,100"
경기도 부천시 중동,1039,은하마을(주공1),49.67,"35,900"
경기도 부천시 중동,1039,은하마을(주공1),39.87,"22,000"
경기도 부천시 중동,1039,은하마을(주공1),49.67,"34,000"
경기도 부천시 중동,1039,은하마을(주공1),39.87,"20,800"
경기도 부천시 중동,1039,은하마을(주공1),39.87,"22,500"
경기도 부천시 중동,1039,은하마을(주공1),49.67,"34,900"
경기도 부천시 중동,1039,은하마을(주공1),49.69,"39,600"
경기도 부천시 중동,1039,은하마을(주공1),39.87,"21,000"
경기도 부천시 중동,1039,은하마을(주공1),39.87,"21,000"
경기도 부천시 중동,1039,은하마을(주공1),39.87,"21,800"
경기도 부천시 중동,1039,은하마을(주공1),39.87,"21,000"
경기도 부천시 중동,1039,은하마을(주공1),39.87,"19,600"
경기도 부천시 중동,1039,은하마을(주공1),39.87,"20,000"
경기도 부천시 중동,1039,은하마을(주공1),39.87,"20,000"
경기도 부천시 중동,1039,은하마을(주공1),37.67,"22,900"
경기도 부천시 중동,1039,은하마을(주공1),37.67,"20,000"
경기도 부천시 중동,1039,은하마을(주공1),37.67,"22,900"
경기도 부천시 중동,1039,은하마을(주공1),49.67,"39,700"
경기도 부천시 중동,1039,은하마을(주공1),39.87,"22,000"
경기도 부천시 중동,1039,은하마을(주공1),49.67,"40,000"
경기도 부천시 중동,1039,은하마을(주공1),39.87,"26,000"
경기도 부천시 중동,1039,은하마을(주공1),49.69,"34,000"
경기도 부천시 중동,1039,은하마을(주공1),39.87,"19,000"
경기도 부천시 중동,1038,은하마을(주공2),47.4,"30,950"
경기도 부천시 중동,1038,은하마을(주공2),47.4,"30,000"
경기도 부천시 중동,1038,은하마을(주공2),47.4,"30,700"
경기도 부천시 중동,1038,은하마을(주공2),58.74,"41,800"
경기도 부천시 중동,1038,은하마을(주공2),47.4,"36,000"
경기도 부천시 중동,1038,은하마을(주공2),58.74,"46,000"
경기도 부천시 중동,1038,은하마을(주공2),39.48,"23,900"
경기도 부천시 중동,1038,은하마을(주공2),58.74,"47,900"
경기도 부천시 중동,1038,은하마을(주공2),47.4,"30,000"
경기도 부천시 중동,1038,은하마을(주공2),39.48,"28,900"
경기도 부천시 중동,1038,은하마을(주공2),47.4,"38,200"
경기도 부천시 중동,1036,은하마을(효성),134.07,"80,000"
경기도 부천시 중동,1036,은하마을(효성),101.88,"69,500"
경기도 부천시 중동,1036,은하마을(효성),134.07,"76,900"
경기도 부천시 중동,1036,은하마을(효성),101.88,"65,500"
경기도 부천시 중동,1036,은하마을(효성),134.07,"79,800"
경기도 부천시 중동,1036,은하마을(효성),134.07,"89,500"
경기도 부천시 중동,3-207,중동대림,84.93,"49,000"
경기도 부천시 중동,3-207,중동대림,59.79,"42,800"
경기도 부천시 중동,3-207,중동대림,84.93,"58,000"
경기도 부천시 중동,3-207,중동대림,84.93,"49,500"
경기도 부천시 중동,3-207,중동대림,84.93,"60,000"
경기도 부천시 중동,1054,중흥마을(극동),134.07,"78,500"
경기도 부천시 중동,1054,중흥마을(극동),134.07,"71,000"
경기도 부천시 중동,1054,중흥마을(극동),134.07,"77,700"
경기도 부천시 중동,1054,중흥마을(극동),134.07,"77,500"
경기도 부천시 중동,1054,중흥마을(두산),134.07,"72,000"
경기도 부천시 중동,1054,중흥마을(두산),134.07,"80,000"
경기도 부천시 중동,1054,중흥마을(두산),134.07,"80,000"
경기도 부천시 중동,1055,중흥마을(신동아),153.585,"75,000"
경기도 부천시 중동,1055,중흥마을(신동아),134.79,"75,000"
경기도 부천시 중동,1055,중흥마을(영남),134.79,"70,000"
경기도 부천시 중동,1055,중흥마을(영남),134.79,"85,000"
경기도 부천시 중동,1055,중흥마을(영남),153.585,"95,000"
경기도 부천시 중동,1052,중흥마을(주공),39.87,"21,300"
경기도 부천시 중동,1052,중흥마을(주공),37.67,"21,800"
경기도 부천시 중동,1052,중흥마을(주공),37.67,"20,400"
경기도 부천시 중동,1052,중흥마을(주공),39.87,"20,300"
경기도 부천시 중동,1052,중흥마을(주공),37.67,"20,700"
경기도 부천시 중동,1052,중흥마을(주공),39.87,"22,000"
경기도 부천시 중동,1052,중흥마을(주공),37.67,"18,900"
경기도 부천시 중동,1052,중흥마을(주공),37.67,"21,000"
경기도 부천시 중동,1052,중흥마을(주공),37.67,"17,500"
경기도 부천시 중동,1052,중흥마을(주공),37.67,"21,500"
경기도 부천시 중동,1052,중흥마을(주공),37.67,"19,500"
경기도 부천시 중동,1052,중흥마을(주공),37.67,"22,000"
경기도 부천시 중동,1052,중흥마을(주공),39.87,"20,500"
경기도 부천시 중동,1052,중흥마을(주공),37.67,"19,800"
경기도 부천시 중동,1052,중흥마을(주공),37.67,"22,200"
경기도 부천시 중동,1052,중흥마을(주공),37.67,"23,800"
경기도 부천시 중동,1052,중흥마을(주공),37.67,"21,500"
경기도 부천시 중동,1052,중흥마을(주공),37.67,"20,000"
경기도 부천시 중동,1052,중흥마을(주공),37.67,"20,000"
경기도 부천시 중동,1052,중흥마을(주공),37.67,"20,500"
경기도 부천시 중동,1052,중흥마을(주공),37.67,"21,000"
경기도 부천시 중동,1052,중흥마을(주공),39.87,"22,500"
경기도 부천시 중동,1052,중흥마을(주공),39.87,"23,000"
경기도 부천시 중동,1052,중흥마을(주공),37.67,"19,500"
경기도 부천시 중동,1052,중흥마을(주공),37.67,"21,000"
경기도 부천시 중동,1052,중흥마을(주공),37.67,"20,900"
경기도 부천시 중동,1052,중흥마을(주공),37.67,"22,500"
경기도 부천시 중동,1052,중흥마을(주공),39.87,"23,000"
경기도 부천시 중동,1052,중흥마을(주공),37.67,"21,500"
경기도 부천시 중동,1052,중흥마을(주공),58.71,"44,250"
경기도 부천시 중동,1052,중흥마을(주공),37.67,"20,000"
경기도 부천시 중동,1052,중흥마을(주공),58.71,"44,000"
경기도 부천시 중동,1052,중흥마을(주공),39.87,"19,400"
경기도 부천시 중동,1052,중흥마을(주공),37.67,"20,500"
경기도 부천시 중동,1052,중흥마을(주공),37.67,"18,400"
경기도 부천시 중동,1052,중흥마을(주공),37.67,"21,500"
경기도 부천시 중동,1052,중흥마을(주공),39.87,"24,000"
경기도 부천시 중동,1052,중흥마을(주공),39.87,"24,000"
경기도 부천시 중동,1052,중흥마을(주공),37.67,"21,000"
경기도 부천시 중동,1052,중흥마을(주공),58.71,"46,200"
경기도 부천시 중동,1288,팰리스카운티,132.6054,"89,500"
경기도 부천시 중동,1288,팰리스카운티,59.9798,"53,300"
경기도 부천시 중동,1288,팰리스카운티,84.989,"64,000"
경기도 부천시 중동,1288,팰리스카운티,59.9798,"55,500"
경기도 부천시 중동,1288,팰리스카운티,84.9915,"68,700"
경기도 부천시 중동,1288,팰리스카운티,59.9798,"34,600"
경기도 부천시 중동,1288,팰리스카운티,84.989,"75,000"
경기도 부천시 중동,1288,팰리스카운티,59.9798,"64,500"
경기도 부천시 중동,1288,팰리스카운티,102.562,"83,000"
경기도 부천시 중동,1288,팰리스카운티,84.989,"70,000"
경기도 부천시 중동,1288,팰리스카운티,84.989,"64,500"
경기도 부천시 중동,1288,팰리스카운티,84.989,"71,700"
경기도 부천시 중동,1288,팰리스카운티,59.9798,"54,000"
경기도 부천시 중동,1288,팰리스카운티,84.989,"60,000"
경기도 부천시 중동,1288,팰리스카운티,84.989,"78,000"
경기도 부천시 중동,1288,팰리스카운티,59.9798,"56,500"
경기도 부천시 중동,1288,팰리스카운티,59.9798,"57,400"
경기도 부천시 중동,1288,팰리스카운티,84.989,"73,000"
경기도 부천시 중동,1288,팰리스카운티,84.989,"67,700"
경기도 부천시 중동,1288,팰리스카운티,84.989,"63,800"
경기도 부천시 중동,1288,팰리스카운티,84.989,"66,500"
경기도 부천시 중동,1288,팰리스카운티,84.9915,"74,000"
경기도 부천시 중동,1288,팰리스카운티,59.9798,"59,500"
경기도 부천시 중동,1288,팰리스카운티,102.562,"82,500"
경기도 부천시 중동,1288,팰리스카운티,59.9798,"50,650"
경기도 부천시 중동,1288,팰리스카운티,59.9798,"59,000"
경기도 부천시 중동,1288,팰리스카운티,84.989,"71,500"
경기도 부천시 중동,1288,팰리스카운티,84.989,"69,000"
경기도 부천시 중동,1288,팰리스카운티,102.562,"79,600"
경기도 부천시 중동,1288,팰리스카운티,59.9798,"60,000"
경기도 부천시 중동,1288,팰리스카운티,59.9798,"58,000"
경기도 부천시 중동,1288,팰리스카운티,102.562,"81,000"
경기도 부천시 중동,1288,팰리스카운티,84.989,"79,500"
경기도 부천시 중동,1288,팰리스카운티,59.9798,"58,300"
경기도 부천시 중동,1288,팰리스카운티,84.989,"72,500"
경기도 부천시 중동,1288,팰리스카운티,84.989,"74,000"
경기도 부천시 중동,1288,팰리스카운티,84.989,"80,000"
경기도 부천시 중동,1288,팰리스카운티,59.9798,"58,400"
경기도 부천시 중동,1288,팰리스카운티,84.989,"72,000"
경기도 부천시 중동,1288,팰리스카운티,59.9798,"62,000"
경기도 부천시 중동,1288,팰리스카운티,59.9798,"65,500"
경기도 부천시 중동,1171,포도마을(뉴서울),110.661,"75,000"
경기도 부천시 중동,1171,포도마을(뉴서울),110.661,"73,000"
경기도 부천시 중동,1171,포도마을(뉴서울),131.571,"84,000"
경기도 부천시 중동,1171,포도마을(뉴서울),131.571,"85,000"
경기도 부천시 중동,1170,포도마을(삼보),84.855,"57,900"
경기도 부천시 중동,1170,포도마을(삼보),84.855,"61,900"
경기도 부천시 중동,1170,포도마을(삼보),59.955,"50,500"
경기도 부천시 중동,1170,포도마을(삼보),59.955,"46,950"
경기도 부천시 중동,1170,포도마을(삼보),75.195,"52,000"
경기도 부천시 중동,1170,포도마을(삼보),59.955,"54,500"
경기도 부천시 중동,1170,포도마을(삼보),75.195,"50,000"
경기도 부천시 중동,1170,포도마을(삼보),59.955,"57,500"
경기도 부천시 중동,1170,포도마을(삼보),84.855,"66,600"
경기도 부천시 중동,1170,포도마을(영남),75.195,"54,000"
경기도 부천시 중동,1170,포도마을(영남),75.195,"59,400"
경기도 부천시 중동,1170,포도마을(영남),75.195,"54,800"
경기도 부천시 중동,1170,포도마을(영남),59.955,"54,000"
경기도 부천시 중동,1170,포도마을(영남),84.855,"74,600"
경기도 부천시 중동,1170,포도마을(영남),75.195,"63,600"
경기도 부천시 중동,1170,포도마을(영남),75.195,"63,800"
경기도 부천시 중동,1170,포도마을(영남),84.855,"72,500"
경기도 부천시 중동,1170,포도마을(영남),75.195,"64,000"
경기도 부천시 중동,1170,포도마을(영남),59.955,"50,000"
경기도 부천시 중동,596,풍남,50.49,"21,000"
경기도 부천시 중동,1161-2,프라움시티,24.47,"13,500"
경기도 부천시 중동,1161-2,프라움시티,24.8,"14,000"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"18,800"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"19,400"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"19,300"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"20,000"
경기도 부천시 중동,1028,한라마을(주공2),49.77,"28,000"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"19,500"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"20,000"
경기도 부천시 중동,1028,한라마을(주공2),49.77,"28,500"
경기도 부천시 중동,1028,한라마을(주공2),49.77,"30,500"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"19,700"
경기도 부천시 중동,1028,한라마을(주공2),49.77,"30,000"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"19,000"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"19,000"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"17,000"
경기도 부천시 중동,1028,한라마을(주공2),49.77,"29,750"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"17,000"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"20,500"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"21,900"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"20,300"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"21,600"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"20,000"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"20,400"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"21,000"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"18,700"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"20,000"
경기도 부천시 중동,1028,한라마을(주공2),49.77,"30,000"
경기도 부천시 중동,1028,한라마을(주공2),49.77,"30,000"
경기도 부천시 중동,1028,한라마을(주공2),49.77,"30,500"
경기도 부천시 중동,1028,한라마을(주공2),49.77,"26,250"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"19,600"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"20,000"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"20,450"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"20,000"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"20,000"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"21,300"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"21,700"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"17,500"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"20,900"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"20,500"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"20,000"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"20,000"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"20,500"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"21,000"
경기도 부천시 중동,1028,한라마을(주공2),49.77,"33,500"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"18,300"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"21,500"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"20,500"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"23,500"
경기도 부천시 중동,1028,한라마을(주공2),49.77,"32,000"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"24,000"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"20,000"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"20,500"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"22,600"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"24,000"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"21,400"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"24,000"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"20,000"
경기도 부천시 중동,1028,한라마을(주공2),49.77,"38,000"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"22,300"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"24,000"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"23,600"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"21,000"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"23,000"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"23,000"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"19,000"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"23,000"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"23,000"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"23,900"
경기도 부천시 중동,1028,한라마을(주공2),49.77,"31,400"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"19,800"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"23,900"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"21,700"
경기도 부천시 중동,1028,한라마을(주공2),41.85,"24,900"
경기도 부천시 중동,1028,한라마을(주공2),49.77,"31,000"
경기도 부천시 중동,1027,한라마을(주공3),58.14,"35,500"
경기도 부천시 중동,1027,한라마을(주공3),39.99,"19,000"
경기도 부천시 중동,1027,한라마을(주공3),39.99,"19,500"
경기도 부천시 중동,1027,한라마을(주공3),58.14,"38,800"
경기도 부천시 중동,1027,한라마을(주공3),58.14,"38,000"
경기도 부천시 중동,1027,한라마을(주공3),39.99,"19,000"
경기도 부천시 중동,1027,한라마을(주공3),39.99,"19,000"
경기도 부천시 중동,1027,한라마을(주공3),39.99,"19,500"
경기도 부천시 중동,1027,한라마을(주공3),58.14,"41,500"
경기도 부천시 중동,1027,한라마을(주공3),59.98,"38,500"
경기도 부천시 중동,1027,한라마을(주공3),39.99,"19,000"
경기도 부천시 중동,1027,한라마을(주공3),58.14,"40,900"
경기도 부천시 중동,1027,한라마을(주공3),58.14,"37,900"
경기도 부천시 중동,1027,한라마을(주공3),39.99,"23,500"
