"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20210101 ~ 20210331"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 부천시"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"경기도 부천시 옥길동","776-1","0776","0001","부천옥길자이","84.6723","202102","5","80,000","29","2018","범안로219번길 19",""
"경기도 부천시 옥길동","776-1","0776","0001","부천옥길자이","96.13","202102","8","88,000","4","2018","범안로219번길 19",""
"경기도 부천시 옥길동","776-1","0776","0001","부천옥길자이","84.7716","202102","8","84,000","24","2018","범안로219번길 19",""
"경기도 부천시 옥길동","776-1","0776","0001","부천옥길자이","84.6723","202102","16","75,000","4","2018","범안로219번길 19",""
"경기도 부천시 옥길동","776-1","0776","0001","부천옥길자이","90.5684","202102","20","75,000","2","2018","범안로219번길 19",""
"경기도 부천시 옥길동","776-1","0776","0001","부천옥길자이","84.6723","202102","20","72,000","2","2018","범안로219번길 19",""
"경기도 부천시 옥길동","776-1","0776","0001","부천옥길자이","90.5684","202102","22","77,000","2","2018","범안로219번길 19",""
"경기도 부천시 옥길동","776-1","0776","0001","부천옥길자이","84.7716","202103","4","78,000","16","2018","범안로219번길 19",""
"경기도 부천시 옥길동","751-1","0751","0001","옥길브리즈힐","74.92","202101","18","61,300","16","2016","옥길로 80",""
"경기도 부천시 옥길동","751-1","0751","0001","옥길브리즈힐","84.68","202101","18","63,200","2","2016","옥길로 80",""
"경기도 부천시 옥길동","751-1","0751","0001","옥길브리즈힐","74.92","202101","18","61,300","16","2016","옥길로 80","20210217"
"경기도 부천시 옥길동","751-1","0751","0001","옥길브리즈힐","81.27","202101","19","65,000","12","2016","옥길로 80",""
"경기도 부천시 옥길동","751-1","0751","0001","옥길브리즈힐","84.91","202101","25","66,000","5","2016","옥길로 80",""
"경기도 부천시 옥길동","751-1","0751","0001","옥길브리즈힐","84.91","202101","29","67,500","5","2016","옥길로 80",""
"경기도 부천시 옥길동","751-1","0751","0001","옥길브리즈힐","84.91","202101","30","71,000","29","2016","옥길로 80",""
"경기도 부천시 옥길동","751-1","0751","0001","옥길브리즈힐","84.91","202101","30","70,000","9","2016","옥길로 80",""
"경기도 부천시 옥길동","751-1","0751","0001","옥길브리즈힐","84.91","202101","30","68,700","14","2016","옥길로 80","20210329"
"경기도 부천시 옥길동","751-1","0751","0001","옥길브리즈힐","84.37","202102","4","73,000","11","2016","옥길로 80",""
"경기도 부천시 옥길동","751-1","0751","0001","옥길브리즈힐","84.91","202102","6","73,000","4","2016","옥길로 80",""
"경기도 부천시 옥길동","751-1","0751","0001","옥길브리즈힐","84.91","202102","6","67,000","13","2016","옥길로 80",""
"경기도 부천시 옥길동","751-1","0751","0001","옥길브리즈힐","84.37","202102","10","70,000","1","2016","옥길로 80",""
"경기도 부천시 옥길동","751-1","0751","0001","옥길브리즈힐","84.84","202102","15","67,000","14","2016","옥길로 80",""
"경기도 부천시 옥길동","751-1","0751","0001","옥길브리즈힐","84.37","202102","24","69,900","13","2016","옥길로 80",""
"경기도 부천시 옥길동","751-1","0751","0001","옥길브리즈힐","84.37","202103","6","67,000","2","2016","옥길로 80",""
"경기도 부천시 옥길동","751-1","0751","0001","옥길브리즈힐","84.91","202103","13","69,000","17","2016","옥길로 80",""
"경기도 부천시 옥길동","751-1","0751","0001","옥길브리즈힐","84.91","202103","13","71,000","19","2016","옥길로 80",""
"경기도 부천시 옥길동","751-1","0751","0001","옥길브리즈힐","74.92","202103","26","65,300","3","2016","옥길로 80",""
"경기도 부천시 옥길동","751-1","0751","0001","옥길브리즈힐","84.37","202103","29","70,000","24","2016","옥길로 80",""
"경기도 부천시 옥길동","751-1","0751","0001","옥길브리즈힐","84.91","202103","29","71,000","8","2016","옥길로 80",""
"경기도 부천시 옥길동","751-1","0751","0001","옥길브리즈힐","84.91","202103","29","68,700","14","2016","옥길로 80",""
"경기도 부천시 옥길동","771-1","0771","0001","옥길센트리뷰","74.49","202101","12","67,000","5","2017","옥길로 55",""
"경기도 부천시 옥길동","771-1","0771","0001","옥길센트리뷰","74.49","202101","14","62,000","17","2017","옥길로 55",""
"경기도 부천시 옥길동","771-1","0771","0001","옥길센트리뷰","59.97","202101","17","60,000","14","2017","옥길로 55",""
"경기도 부천시 옥길동","771-1","0771","0001","옥길센트리뷰","74.49","202101","17","65,000","8","2017","옥길로 55",""
"경기도 부천시 옥길동","771-1","0771","0001","옥길센트리뷰","84.93","202101","18","70,000","9","2017","옥길로 55",""
"경기도 부천시 옥길동","771-1","0771","0001","옥길센트리뷰","84.88","202101","20","69,700","17","2017","옥길로 55",""
"경기도 부천시 옥길동","771-1","0771","0001","옥길센트리뷰","74.49","202101","25","66,000","3","2017","옥길로 55",""
"경기도 부천시 옥길동","771-1","0771","0001","옥길센트리뷰","59.97","202101","31","54,000","12","2017","옥길로 55",""
"경기도 부천시 옥길동","771-1","0771","0001","옥길센트리뷰","59.97","202102","3","57,900","12","2017","옥길로 55",""
"경기도 부천시 옥길동","771-1","0771","0001","옥길센트리뷰","74.49","202102","10","61,000","11","2017","옥길로 55",""
"경기도 부천시 옥길동","771-1","0771","0001","옥길센트리뷰","84.88","202102","27","75,000","21","2017","옥길로 55",""
"경기도 부천시 옥길동","771-1","0771","0001","옥길센트리뷰","59.97","202102","27","61,000","7","2017","옥길로 55",""
"경기도 부천시 옥길동","771-1","0771","0001","옥길센트리뷰","59.97","202103","4","58,000","6","2017","옥길로 55",""
"경기도 부천시 옥길동","771-1","0771","0001","옥길센트리뷰","84.8","202103","6","74,000","9","2017","옥길로 55",""
"경기도 부천시 옥길동","771-1","0771","0001","옥길센트리뷰","84.88","202103","6","74,000","15","2017","옥길로 55",""
"경기도 부천시 옥길동","771-1","0771","0001","옥길센트리뷰","59.97","202103","7","61,000","7","2017","옥길로 55",""
"경기도 부천시 옥길동","771-1","0771","0001","옥길센트리뷰","74.49","202103","12","70,000","10","2017","옥길로 55",""
"경기도 부천시 옥길동","771-1","0771","0001","옥길센트리뷰","74.49","202103","13","70,000","14","2017","옥길로 55",""
"경기도 부천시 옥길동","771-1","0771","0001","옥길센트리뷰","84.8","202103","20","70,000","9","2017","옥길로 55",""
"경기도 부천시 옥길동","771-1","0771","0001","옥길센트리뷰","84.88","202103","20","70,000","7","2017","옥길로 55",""
"경기도 부천시 옥길동","771-1","0771","0001","옥길센트리뷰","59.97","202103","21","60,000","12","2017","옥길로 55",""
"경기도 부천시 옥길동","771-1","0771","0001","옥길센트리뷰","84.88","202103","27","75,000","3","2017","옥길로 55",""
"경기도 부천시 옥길동","771-1","0771","0001","옥길센트리뷰","84.88","202103","28","70,000","5","2017","옥길로 55",""
"경기도 부천시 옥길동","780-1","0780","0001","옥길호반베르디움","97.9853","202101","4","87,000","4","2017","범안로 220",""
"경기도 부천시 옥길동","780-1","0780","0001","옥길호반베르디움","84.9942","202101","4","84,000","13","2017","범안로 220","20210317"
"경기도 부천시 옥길동","780-1","0780","0001","옥길호반베르디움","84.9942","202101","4","84,000","13","2017","범안로 220","20210320"
"경기도 부천시 옥길동","780-1","0780","0001","옥길호반베르디움","97.9853","202101","9","84,500","2","2017","범안로 220",""
"경기도 부천시 옥길동","780-1","0780","0001","옥길호반베르디움","72.998","202101","23","73,700","26","2017","범안로 220",""
"경기도 부천시 옥길동","780-1","0780","0001","옥길호반베르디움","72.998","202102","1","69,500","4","2017","범안로 220",""
"경기도 부천시 옥길동","780-1","0780","0001","옥길호반베르디움","72.998","202102","6","70,300","10","2017","범안로 220",""
"경기도 부천시 옥길동","780-1","0780","0001","옥길호반베르디움","72.998","202102","7","70,000","4","2017","범안로 220",""
"경기도 부천시 옥길동","780-1","0780","0001","옥길호반베르디움","72.998","202102","8","74,500","22","2017","범안로 220",""
"경기도 부천시 옥길동","780-1","0780","0001","옥길호반베르디움","84.9942","202102","18","85,000","24","2017","범안로 220",""
"경기도 부천시 옥길동","780-1","0780","0001","옥길호반베르디움","97.9853","202102","20","86,500","29","2017","범안로 220",""
"경기도 부천시 옥길동","780-1","0780","0001","옥길호반베르디움","97.9853","202103","4","90,000","13","2017","범안로 220",""
"경기도 부천시 옥길동","780-1","0780","0001","옥길호반베르디움","84.9942","202103","13","87,000","25","2017","범안로 220",""
"경기도 부천시 옥길동","780-1","0780","0001","옥길호반베르디움","84.9942","202103","17","84,000","13","2017","범안로 220",""
"경기도 부천시 옥길동","739-1","0739","0001","제일풍경채 제이드카운티2단지","84.9","202101","22","74,600","23","2017","양지로 234-9",""
"경기도 부천시 옥길동","739-1","0739","0001","제일풍경채 제이드카운티2단지","84.9","202101","30","72,000","28","2017","양지로 234-9",""
"경기도 부천시 옥길동","739-1","0739","0001","제일풍경채 제이드카운티2단지","84.9","202102","6","84,500","20","2017","양지로 234-9",""
"경기도 부천시 옥길동","739-1","0739","0001","제일풍경채 제이드카운티2단지","84.9","202102","10","83,000","28","2017","양지로 234-9",""
"경기도 부천시 옥길동","742-1","0742","0001","한신더휴 제이드카운티1단지","97.97","202102","24","76,000","3","2017","양지로 234-10",""
"경기도 부천시 옥길동","742-1","0742","0001","한신더휴 제이드카운티1단지","97.97","202103","4","89,800","29","2017","양지로 234-10",""
"경기도 부천시 옥길동","742-1","0742","0001","한신더휴 제이드카운티1단지","97.97","202103","6","89,000","17","2017","양지로 234-10",""
"경기도 부천시 원미동","151-1","0151","0001","두산","84.92","202101","16","52,000","6","1999","원미로144번길 51",""
"경기도 부천시 원미동","151-1","0151","0001","두산","84.92","202101","16","46,500","1","1999","원미로144번길 51",""
"경기도 부천시 원미동","151-1","0151","0001","두산","59.945","202101","21","34,000","8","1999","원미로144번길 51",""
"경기도 부천시 원미동","151-1","0151","0001","두산","59.945","202101","21","34,500","3","1999","원미로144번길 51","20210209"
"경기도 부천시 원미동","151-1","0151","0001","두산","84.92","202101","29","48,300","14","1999","원미로144번길 51",""
"경기도 부천시 원미동","151-1","0151","0001","두산","84.92","202102","8","53,000","8","1999","원미로144번길 51",""
"경기도 부천시 원미동","151-1","0151","0001","두산","59.945","202102","15","39,500","6","1999","원미로144번길 51",""
"경기도 부천시 원미동","151-1","0151","0001","두산","84.92","202102","20","49,800","10","1999","원미로144번길 51",""
"경기도 부천시 원미동","151-1","0151","0001","두산","84.92","202102","20","52,500","5","1999","원미로144번길 51",""
"경기도 부천시 원미동","151-1","0151","0001","두산","84.92","202103","13","50,300","21","1999","원미로144번길 51",""
"경기도 부천시 원미동","151-1","0151","0001","두산","119.3","202103","27","62,000","7","1999","원미로144번길 51",""
"경기도 부천시 원미동","66-5","0066","0005","원미더팰리스","84.735","202103","2","42,900","11","2019","부천로136번길 45",""
"경기도 부천시 원미동","114-1","0114","0001","원미동풍림","59.892","202101","15","30,000","8","1999","원미로 100",""
"경기도 부천시 원미동","114-1","0114","0001","원미동풍림","59.892","202102","27","26,500","1","1999","원미로 100",""
"경기도 부천시 원미동","114-1","0114","0001","원미동풍림","84.744","202103","9","53,000","6","1999","원미로 100",""
"경기도 부천시 원미동","114-1","0114","0001","원미동풍림","59.892","202103","12","30,900","16","1999","원미로 100",""
"경기도 부천시 원미동","114-1","0114","0001","원미동풍림","59.892","202103","29","30,100","5","1999","원미로 100",""
"경기도 부천시 원미동","101-1","0101","0001","한화미리움","59.1418","202103","27","28,500","1","2007","조종로27번길 17",""
"경기도 부천시 원미동","197-2","0197","0002","해맑은","47.898","202101","18","17,400","2","2004","원미로57번길 52",""
"경기도 부천시 원미동","197-2","0197","0002","해맑은","47.898","202103","3","16,750","3","2004","원미로57번길 52",""
"경기도 부천시 원종동","361-2","0361","0002","건우","45.81","202101","22","12,000","5","1986","삼작로416번길 24",""
